Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,14,0
0,7,1,0,7,14,-1
2,7,0,0,8,14,-1
0,7,1,0,8,13,-1
2,7,0,0,8,14,-1
0,7,1,0,8,13,-1
2,7,0,0,9,13,-1
0,7,1,0,10,13,-1
2,7,0,0,11,13,-1
0,7,1,0,11,12,-1
2,7,0,0,10,12,-1
0,7,1,0,10,13,-1
2,7,0,0,11,13,-1
0,7,1,0,11,14,-1
2,7,0,0,12,14,-1
0,7,1,0,12,13,-1
2,7,0,0,12,12,-1
0,7,1,0,13,12,-1
2,7,0,0,14,12,-1
0,7,1,0,13,12,-1
2,7,0,0,12,12,-1
0,7,1,0,13,12,-1
2,7,0,0,13,13,-1
0,7,1,0,13,12,-1
2,7,0,0,13,13,-1
0,7,1,0,12,13,-1
2,7,0,0,12,12,-1
0,7,1,0,12,13,-1
2,7,0,0,12,12,-1
1,8,0,0,11,12,-1
1,9,0,0,11,13,-1
3,8,0,0,11,12,-1
1,9,0,0,11,11,-1
1,10,0,0,11,12,-1
1,11,0,0,12,12,-1
0,11,1,0,12,13,-1
2,11,0,0,12,14,-1
3,10,0,0,12,13,-1
3,9,0,0,12,12,-1
0,9,1,0,13,12,-1
0,9,2,0,13,13,-1
3,8,2,0,12,13,-1
1,9,2,0,12,14,-1
1,10,2,0,12,13,-1
0,10,3,0,12,14,-1
1,11,3,0,13,14,-1
1,12,3,1,13,12,-1
2,12,2,1,13,11,-1
3,11,2,0,13,12,-1
0,11,3,0,13,11,-1
3,10,3,1,13,10,-1
2,10,2,1,13,8,-1
3,9,2,1,13,6,-1
2,9,1,1,13,5,-1
3,8,1,1,12,6,-1
3,7,1,1,10,6,-1
2,7,0,1,10,4,-1
3,6,0,1,9,3,-1
3,5,0,1,7,3,-1
3,4,0,1,6,2,-1
3,3,0,1,4,2,-1
3,2,0,1,3,2,-1
3,1,0,1,2,2,-1
3,0,0,1,1,1,-1
1,1,0,1,1,0,-101
1,1,0,1,1,0,-101
