Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,1,-1
0,5,2,2,1,-1
1,6,2,3,1,-1
3,5,2,5,1,-1
0,5,3,5,2,-1
3,4,3,3,2,-1
0,4,4,4,3,-1
2,4,3,3,3,-1
3,3,3,3,4,-1
2,3,2,4,4,-1
1,4,2,3,4,-1
1,5,2,3,3,-1
2,5,1,3,2,-1
1,6,1,3,3,-1
1,7,1,4,3,-1
2,7,0,4,2,-1
1,8,0,6,2,-1
0,8,1,7,2,-1
1,9,1,8,2,-1
1,10,1,8,3,-1
0,10,2,9,2,-1
3,9,2,8,1,-1
1,10,2,8,2,-1
0,10,3,10,2,-1
2,10,2,9,2,-1
3,9,2,8,1,-1
1,10,2,9,1,-1
0,10,3,9,2,-1
0,10,4,9,3,-1
0,10,5,10,2,-1
0,10,6,10,4,-1
0,10,7,10,5,-1
0,10,8,9,4,-1
2,10,7,8,3,-1
0,10,8,8,4,-1
0,10,9,8,5,-1
2,10,8,8,6,-1
0,10,9,9,6,-1
0,10,10,10,6,-1
3,9,10,10,6,-1
3,8,10,10,7,-1
3,7,10,9,8,-1
3,6,10,8,8,-1
3,5,10,7,8,999
3,5,10,7,8,999
