Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,3,0,-1
0,7,1,4,0,-1
1,8,1,6,0,-1
1,9,1,8,0,-1
0,9,2,8,1,-1
1,10,2,9,1,-1
0,10,3,9,2,-1
0,10,4,10,2,-1
0,10,5,10,4,-1
2,10,4,10,2,-1
0,10,5,10,3,-1
0,10,6,10,5,-1
2,10,5,10,3,-1
3,9,5,10,4,-1
0,9,6,9,5,-1
2,9,5,10,5,-1
1,10,5,9,5,-1
3,9,5,10,5,-1
1,10,5,9,6,-1
2,10,4,9,5,-1
2,10,3,10,4,-1
0,10,4,10,2,-1
0,10,5,10,4,-1
2,10,4,10,6,-1
2,10,3,10,5,-1
2,10,2,10,4,-1
3,9,2,10,5,-1
3,8,2,10,4,-1
3,7,2,10,5,-1
3,6,2,10,4,-1
3,5,2,10,3,-1
3,4,2,10,2,-1
0,4,3,9,2,-1
0,4,4,10,2,-1
1,5,4,9,2,-1
0,5,5,8,2,-1
2,5,4,9,2,-1
0,5,5,10,2,-1
1,6,5,9,2,-1
1,7,5,10,2,-1
0,7,6,9,2,-1
0,7,7,8,2,-1
2,7,6,9,2,-1
2,7,5,10,2,-1
3,6,5,9,2,-1
3,5,5,10,2,-1
0,5,6,9,2,-1
0,5,7,9,1,-1
0,5,8,10,1,-1
0,5,9,10,2,-1
0,5,10,9,2,999
0,5,10,9,2,999
