Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,1,0,-1
1,9,0,1,2,0,-1
1,10,0,1,4,0,-1
1,11,0,1,5,1,-1
0,11,1,1,6,1,-1
0,11,2,0,7,1,-1
0,11,3,0,6,1,-1
0,11,4,0,6,2,-1
3,10,4,0,5,2,-1
0,10,5,0,6,2,-1
1,11,5,0,6,1,-1
3,10,5,0,5,1,-1
3,9,5,0,6,1,-1
0,9,6,0,7,1,-1
0,9,7,0,8,1,-1
0,9,8,0,8,0,-1
0,9,9,0,9,0,-1
3,8,9,0,10,0,-1
0,8,10,0,9,0,-1
0,8,11,0,10,0,-1
2,8,10,0,9,0,-1
0,8,11,0,9,1,-1
0,8,12,0,9,0,-1
0,8,13,0,8,0,-1
0,8,14,0,8,1,-1
3,7,14,0,7,1,999
3,7,14,0,7,1,999
