Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
0,7,1,0,1,0,-1
1,8,1,1,2,0,-1
0,8,2,0,1,0,-1
1,9,2,0,1,1,-1
1,10,2,0,0,1,-1
1,11,2,1,0,2,-1
0,11,3,1,1,2,-1
0,11,4,1,0,3,-1
0,11,5,0,1,3,-1
0,11,6,0,2,3,-1
1,12,6,0,1,3,-1
0,12,7,0,1,2,-1
1,13,7,0,2,2,-1
0,13,8,0,3,2,-1
0,13,9,1,4,2,-1
1,14,9,0,4,1,-1
2,14,8,0,4,2,-1
0,14,9,1,4,3,-1
2,14,8,0,5,3,-1
0,14,9,0,6,3,-1
0,14,10,0,7,3,-1
0,14,11,0,8,3,-1
3,13,11,0,9,3,-1
3,12,11,0,10,3,-1
0,12,12,0,10,4,-1
3,11,12,1,11,4,-1
0,11,13,1,11,5,-1
2,11,12,1,11,7,-1
3,10,12,1,11,8,-1
3,9,12,1,10,8,-1
0,9,13,1,11,9,-1
3,8,13,1,10,10,-1
3,7,13,1,9,11,-1
0,7,14,1,9,12,999
0,7,14,1,9,12,999
