Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,1,0
0,7,1,0,1,0,-1
0,7,2,0,2,0,-1
0,7,3,0,1,0,-1
1,8,3,0,2,0,-1
0,8,4,0,1,0,-1
2,8,3,0,0,0,-1
0,8,4,0,1,0,-1
1,9,4,0,1,1,-1
0,9,5,0,0,1,-1
0,9,6,0,0,2,-1
0,9,7,1,0,3,-1
0,9,8,0,0,2,-1
0,9,9,1,0,3,-1
3,8,9,1,1,3,-1
1,9,9,0,1,2,-1
3,8,9,1,0,2,-1
0,8,10,0,1,2,-1
0,8,11,1,1,3,-1
1,9,11,1,1,4,-1
2,9,10,1,3,4,-1
3,8,10,1,4,5,-1
0,8,11,1,4,7,-1
3,7,11,1,5,8,-1
1,8,11,1,6,9,-1
0,8,12,1,6,10,-1
0,8,13,1,6,11,-1
0,8,14,1,6,12,-1
3,7,14,1,7,13,999
3,7,14,1,7,13,999
