Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-634.0337032723642,0,19,27.546152114868164,-1020.0
787.2886934049628,1,9,16.187613010406494,990.0
-680.9102818562571,2,16,31.574684143066406,-1017.0
-697.3438788269304,3,15,22.521100997924805,-1016.0
-664.8875248098508,4,17,24.873127937316895,-1018.0
-805.1823237364478,5,9,14.899969816207886,-1010.0
-664.8875248098508,6,17,34.448025941848755,-1018.0
-649.2653366896044,7,18,32.798717975616455,-1019.0
-731.4860000809261,8,13,25.425994873046875,-1014.0
-664.8875248098508,9,17,22.03705406188965,-1018.0
-664.8875248098508,10,17,34.39856004714966,-1018.0
-749.2164103394115,11,12,25.341564893722534,-1013.0
670.6974923009166,12,15,26.823453903198242,984.0
-844.9255213532653,13,7,11.22199296951294,-1008.0
-697.3438788269304,14,15,28.642460107803345,-1016.0
787.2886934049628,15,9,11.533984899520874,990.0
-664.8875248098508,16,17,30.989341020584106,-1018.0
-664.8875248098508,17,17,37.3327260017395,-1018.0
540.3923889457899,18,23,32.45652985572815,976.0
635.6068036185586,19,17,22.415143966674805,982.0
-697.3438788269304,20,15,26.11025595664978,-1016.0
388.3286229723712,21,35,49.43470501899719,964.0
-749.2164103394115,22,12,20.77175784111023,-1013.0
-664.8875248098508,23,17,30.73179006576538,-1018.0
746.4413141680927,24,11,16.565730094909668,988.0
