-26.533384311431742,0,42,3639.7430391311646,-43.0
-29.806830664567578,1,53,3627.398133993149,-54.0
-30.061659897953387,2,54,3601.051239967346,-55.0
-33.37192054527986,3,70,3602.5877759456635,-71.0
-35.46625654741016,4,85,3653.98011302948,-86.0
-37.40248247247999,5,107,3602.981385946274,-108.0
-52.986976552162204,6,170,3575.311316013336,-1171.0
-37.71133849307663,7,112,3628.5375921726227,-113.0
-37.53073490040129,8,109,3614.2077870368958,-110.0
-37.40248247247999,9,107,3625.9288399219513,-108.0
-57.59756864714266,10,158,3141.0086390972137,-1159.0
-225.3631529758237,11,65,1897.8928411006927,-1066.0
-87.23595017080571,12,119,3141.4382729530334,-1120.0
-131.2331453064449,13,93,2161.8284089565277,-1094.0
-118.37550313561016,14,99,2527.721717119217,-1100.0
-110.82699310529262,15,103,2445.2111580371857,-1104.0
-38.310971593733434,16,124,3634.2387371063232,-125.0
1.7063075306681696,17,127,2729.1398718357086,872.0
-37.46742041066799,18,108,3607.682058095932,-109.0
-56.31047147781024,19,161,2945.661817073822,-1162.0
