Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,10,8,0
1,8,0,1,9,8,-1
3,7,0,1,9,6,-1
3,6,0,1,9,4,-1
3,5,0,1,8,4,-1
3,4,0,1,7,3,-1
3,3,0,0,7,4,-1
1,4,0,1,6,3,-1
3,3,0,1,5,1,-1
0,3,1,0,5,0,-1
0,3,2,0,4,0,-1
3,2,2,1,3,1,-1
0,2,3,1,3,2,-1
0,2,4,1,3,3,-1
0,2,5,1,2,4,-1
0,2,6,1,2,2,-1
0,2,7,1,2,4,-1
1,3,7,1,2,5,-1
1,4,7,1,1,5,-1
0,4,8,1,2,6,-1
0,4,9,1,3,7,-1
1,5,9,1,3,8,-1
0,5,10,1,3,7,-1
0,5,11,1,3,9,-1
0,5,12,1,4,9,-1
1,6,12,1,4,10,-1
1,7,12,1,6,10,-1
0,7,13,1,7,11,-1
0,7,14,1,8,12,999
0,7,14,1,8,12,999
