Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
1,7,0,1,1,-1
0,7,1,0,0,-1
0,7,2,1,0,-1
0,7,3,2,0,-1
0,7,4,3,0,-1
0,7,5,4,0,-1
0,7,6,5,0,-1
3,6,6,6,0,-1
3,5,6,7,0,-1
2,5,5,8,0,-1
3,4,5,7,0,-1
3,3,5,7,1,-1
3,2,5,6,1,-1
0,2,6,7,1,-1
0,2,7,6,1,-1
3,1,7,7,1,-1
3,0,7,6,1,-1
1,1,7,5,1,-1
1,2,7,6,1,-1
1,3,7,7,1,-1
3,2,7,8,1,-1
1,3,7,8,2,-1
3,2,7,7,2,-1
3,1,7,7,1,-1
0,1,8,6,1,-1
1,2,8,7,1,-1
0,2,9,7,2,-1
1,3,9,7,1,-1
0,3,10,6,1,-1
1,4,10,7,1,-1
1,5,10,7,3,999
1,5,10,7,3,999
