Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,0,0
0,7,1,0,11,0,-1
3,6,1,0,11,1,-1
3,5,1,0,11,2,-1
3,4,1,0,10,2,-1
0,4,2,0,10,1,-1
0,4,3,0,11,1,-1
0,4,4,0,11,2,-1
0,4,5,0,10,2,-1
0,4,6,0,10,3,-1
1,5,6,0,10,2,-1
0,5,7,0,10,3,-1
0,5,8,1,10,4,-1
0,5,9,1,9,5,-1
0,5,10,1,9,6,-1
1,6,10,1,8,7,-1
0,6,11,1,9,8,-1
0,6,12,1,9,9,-1
1,7,12,1,9,8,-1
0,7,13,1,10,8,-1
2,7,12,1,10,9,-1
1,8,12,0,11,9,-1
3,7,12,1,10,9,-1
0,7,13,1,9,10,-1
2,7,12,1,8,11,-1
0,7,13,1,7,12,-1
0,7,14,1,7,13,999
0,7,14,1,7,13,999
