Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-714.198850078903,0,14,0.2103710174560547,-1015.0
-865.5646372854002,1,6,0.07331490516662598,-1007.0
-844.9255213532653,2,7,0.11081600189208984,-1008.0
-805.1823237364478,3,9,0.10602998733520508,-1010.0
-824.8023833194335,4,8,0.11840415000915527,-1009.0
-767.4014465019607,5,11,0.11344790458679199,-1012.0
-908.4440628906249,6,4,0.06281495094299316,-1005.0
-886.7329613183592,7,5,0.07387113571166992,-1006.0
-953.550625,8,2,0.06272697448730469,-1003.0
-824.8023833194335,9,8,0.13977599143981934,-1009.0
-619.1828606905551,10,20,0.3193650245666504,-1021.0
-824.8023833194335,11,8,0.1073908805847168,-1009.0
-563.4005376636011,12,24,0.34357690811157227,-1025.0
-908.4440628906249,13,4,0.05477714538574219,-1005.0
-908.4440628906249,14,4,0.04234194755554199,-1005.0
-767.4014465019607,15,11,0.14499115943908691,-1012.0
-731.4860000809261,16,13,0.19221115112304688,-1014.0
-886.7329613183592,17,5,0.10226821899414062,-1006.0
-749.2164103394115,18,12,0.14953088760375977,-1013.0
-714.198850078903,19,14,0.18841099739074707,-1015.0
-930.7118593749999,20,3,0.24486899375915527,-1004.0
-786.0527656430365,21,10,0.16501808166503906,-1011.0
-953.550625,22,2,0.03886699676513672,-1003.0
-908.4440628906249,23,4,0.08756518363952637,-1005.0
-908.4440628906249,24,4,0.055680036544799805,-1005.0
