Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,10,14,0
3,6,0,0,11,14,-1
3,5,0,0,10,14,-1
3,4,0,0,9,14,-1
0,4,1,0,9,13,-1
0,4,2,0,8,13,-1
3,3,2,1,8,14,-1
1,4,2,0,9,14,-1
1,5,2,0,10,14,-1
0,5,3,0,11,14,-1
0,5,4,0,10,14,-1
2,5,3,0,10,13,-1
0,5,4,0,11,13,-1
0,5,5,0,12,13,-1
0,5,6,0,11,13,-1
2,5,5,0,11,14,-1
3,4,5,0,12,14,-1
1,5,5,0,13,14,-1
0,5,6,0,12,14,-1
0,5,7,0,11,14,-1
0,5,8,0,10,14,-1
0,5,9,1,9,13,-1
3,4,9,1,8,14,-1
2,4,8,1,8,12,-1
2,4,7,1,7,13,-1
2,4,6,1,7,11,-1
2,4,5,1,7,13,-1
2,4,4,0,7,11,-1
3,3,4,1,6,11,-1
2,3,3,1,6,10,-1
2,3,2,1,6,9,-1
2,3,1,1,5,8,-1
3,2,1,1,5,6,-1
2,2,0,1,5,4,-1
3,1,0,1,5,3,-1
1,2,0,1,5,4,-1
0,2,1,1,4,4,-1
2,2,0,1,6,4,-1
3,1,0,1,5,3,-1
1,2,0,1,4,3,-1
3,1,0,1,4,4,-1
1,2,0,1,4,3,-1
3,1,0,1,3,2,-1
3,0,0,1,2,1,-1
1,1,0,1,2,0,-1
0,1,1,1,1,0,-1
1,2,1,1,2,0,-1
0,2,2,1,2,1,-1
1,3,2,1,3,2,-101
1,3,2,1,3,2,-101
