Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,10,14,0
3,6,0,0,10,13,-1
3,5,0,0,10,14,-1
3,4,0,0,11,14,-1
0,4,1,0,10,14,-1
3,3,1,0,11,14,-1
3,2,1,0,10,14,-1
0,2,2,0,10,13,-1
2,2,1,0,11,13,-1
3,1,1,0,11,14,-1
2,1,0,0,12,14,-1
0,1,1,0,12,13,-1
2,1,0,0,12,12,-1
0,1,1,0,11,12,-1
2,1,0,0,11,13,-1
1,2,0,0,11,12,-1
3,1,0,0,10,12,-1
0,1,1,0,9,12,-1
2,1,0,0,8,12,-1
0,1,1,1,8,13,-1
3,0,1,0,8,14,-1
2,0,0,0,8,13,-1
0,0,1,0,9,13,-1
2,0,0,0,8,13,-1
0,0,1,0,7,13,-1
2,0,0,0,6,13,-1
1,1,0,1,5,14,-1
1,2,0,1,5,12,-1
1,3,0,1,5,14,-1
1,4,0,1,5,12,-1
1,5,0,1,5,11,-1
1,6,0,1,5,10,-1
1,7,0,1,5,11,-1
1,8,0,1,5,10,-1
1,9,0,1,4,9,-1
1,10,0,1,4,8,-1
1,11,0,1,4,7,-1
1,12,0,1,5,6,-1
1,13,0,1,5,7,-1
3,12,0,1,6,6,-1
1,13,0,1,7,5,-1
3,12,0,1,7,4,-1
1,13,0,1,6,3,-1
3,12,0,1,8,3,-1
1,13,0,1,9,3,-1
3,12,0,1,10,2,-1
1,13,0,1,11,1,-1
3,12,0,1,11,2,-1
1,13,0,1,11,1,-1
3,12,0,1,11,2,-1
1,13,0,1,10,1,-1
3,12,0,1,10,2,-1
1,13,0,1,11,1,-1
3,12,0,1,11,2,-1
1,13,0,1,11,3,-1
3,12,0,1,11,1,-1
1,13,0,0,12,2,-1
3,12,0,0,14,2,-1
0,12,1,1,13,2,-1
3,11,1,1,11,2,-1
3,10,1,1,10,2,-1
3,9,1,1,9,3,-1
2,9,0,1,8,2,-1
1,10,0,1,9,1,-1
1,11,0,1,10,0,-1
0,11,1,1,10,1,-1
0,11,2,1,11,2,-101
0,11,2,1,11,2,-101
