Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
0,5,2,1,1,-1
1,6,2,2,1,-1
1,7,2,3,1,-1
1,8,2,4,1,-1
1,9,2,6,1,-1
1,10,2,7,1,-1
0,10,3,9,1,-1
0,10,4,10,2,-1
3,9,4,10,4,-1
1,10,4,9,5,-1
2,10,3,10,4,-1
0,10,4,9,5,-1
2,10,3,9,4,-1
2,10,2,10,4,-1
3,9,2,10,3,-1
3,8,2,10,2,-1
3,7,2,10,3,-1
3,6,2,10,2,-1
3,5,2,8,2,-1
2,5,1,7,2,-1
3,4,1,8,1,-1
3,3,1,6,1,-1
3,2,1,4,1,-1
3,1,1,2,1,-1
1,2,1,2,0,-1
2,2,0,0,0,-1
1,3,0,1,0,-1
1,4,0,3,0,-1
3,3,0,2,1,-1
1,4,0,4,1,-1
0,4,1,3,1,-1
3,3,1,2,1,-1
3,2,1,1,0,-1
1,3,1,3,0,-1
2,3,0,2,1,-1
1,4,0,3,1,-1
1,5,0,4,1,-1
1,6,0,5,0,-1
3,5,0,4,0,-1
3,4,0,3,1,-1
1,5,0,4,0,-1
3,4,0,3,1,-1
1,5,0,5,1,-1
0,5,1,4,0,-1
0,5,2,4,1,-1
1,6,2,3,1,-1
1,7,2,5,1,-1
1,8,2,7,1,-1
1,9,2,9,1,-1
2,9,1,8,1,-1
3,8,1,7,1,-1
3,7,1,6,1,-1
1,8,1,8,1,-1001
1,8,1,8,1,-1001
