Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,2,0,-1
0,7,1,3,0,-1
0,7,2,4,0,-1
1,8,2,3,1,-1
1,9,2,5,1,-1
1,10,2,5,1,-1
0,10,3,6,1,-1
0,10,4,6,0,-1
3,9,4,7,0,-1
3,8,4,7,1,-1
0,8,5,8,1,-1
2,8,4,9,1,-1
3,7,4,10,1,-1
3,6,4,10,2,-1
1,7,4,9,2,-1
3,6,4,10,2,-1
0,6,5,9,2,-1
3,5,5,10,2,-1
0,5,6,9,2,-1
2,5,5,10,2,-1
3,4,5,9,2,-1
1,5,5,10,2,-1
1,6,5,9,2,-1
3,5,5,10,2,-1
0,5,6,9,2,-1
3,4,6,10,2,-1
1,5,6,9,2,-1
3,4,6,10,2,-1
1,5,6,9,2,-1
2,5,5,10,2,-1
0,5,6,9,2,-1
3,4,6,10,2,-1
2,4,5,9,2,-1
0,4,6,10,2,-1
1,5,6,10,3,-1
2,5,5,10,2,-1
1,6,5,10,3,-1
3,5,5,10,2,-1
3,4,5,9,2,-1
0,4,6,10,2,-1
1,5,6,9,2,-1
3,4,6,10,2,-1
1,5,6,9,2,-1
2,5,5,9,1,-1
0,5,6,10,1,-1
2,5,5,10,2,-1
3,4,5,9,2,-1
0,4,6,10,2,-1
2,4,5,9,2,-1
0,4,6,10,2,-1
2,4,5,9,2,-1
0,4,6,10,2,-1
2,4,5,9,2,-1
0,4,6,10,2,-1
1,5,6,9,2,-1
3,4,6,10,2,-1
2,4,5,9,2,-1
0,4,6,10,2,-1
1,5,6,9,2,-1
3,4,6,10,2,-1
1,5,6,9,2,-1
3,4,6,10,2,-1
2,4,5,9,2,-1
0,4,6,10,2,-1
1,5,6,9,2,-1
2,5,5,8,2,-1
0,5,6,9,2,-1
3,4,6,10,2,-1
1,5,6,9,2,-1
3,4,6,10,2,-1
1,5,6,9,2,-1
2,5,5,10,2,-1
3,4,5,9,2,-1
