Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,2,0,-1
1,9,0,1,3,0,-1
1,10,0,1,5,0,-1
1,11,0,1,7,0,-1
1,12,0,1,9,0,-1
0,12,1,0,9,1,-1
1,13,1,0,10,1,-1
0,13,2,0,10,0,-1
1,14,2,1,12,0,-1
0,14,3,1,12,1,-1
0,14,4,1,13,1,-1
3,13,4,0,14,1,-1
3,12,4,0,14,2,-1
3,11,4,0,14,1,-1
0,11,5,0,13,1,-1
0,11,6,0,13,0,-1
0,11,7,0,14,0,-1
0,11,8,0,13,0,-1
0,11,9,0,13,1,-1
3,10,9,0,13,0,-1
3,9,9,0,13,1,-1
0,9,10,0,13,2,-1
0,9,11,0,14,2,-1
0,9,12,1,14,4,-1
0,9,13,1,14,5,-1
0,9,14,1,14,7,-1
3,8,14,1,14,8,-1
3,7,14,1,12,8,999
3,7,14,1,12,8,999
