Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
3,5,0,1,1,-1
1,6,0,1,0,-1
0,6,1,0,0,-1
3,5,1,1,0,-1
3,4,1,0,0,-1
2,4,0,0,1,-1
0,4,1,0,2,-1
1,5,1,0,3,-1
2,5,0,0,4,-1
0,5,1,1,4,-1
1,6,1,0,4,-1
1,7,1,1,4,-1
2,7,0,2,4,-1
1,8,0,2,3,-1
0,8,1,2,4,-1
2,8,0,2,3,-1
3,7,0,2,2,-1
1,8,0,2,1,-1
0,8,1,2,2,-1
3,7,1,2,1,-1
0,7,2,1,1,-1
0,7,3,0,1,-1
3,6,3,1,1,-1
0,6,4,2,1,-1
0,6,5,2,2,-1
1,7,5,2,1,-1
0,7,6,2,2,-1
0,7,7,1,2,-1
2,7,6,1,3,-1
1,8,6,1,2,-1
1,9,6,1,1,-1
1,10,6,2,1,-1
2,10,5,2,2,-1
0,10,6,1,2,-1
0,10,7,1,3,-1
3,9,7,1,2,-1
3,8,7,1,1,-1
0,8,8,1,0,-1
3,7,8,0,0,-1
0,7,9,0,1,-1
0,7,10,0,3,-1
3,6,10,0,3,-1
2,6,9,1,3,-1
1,7,9,2,3,-1
3,6,9,2,5,-1
3,5,9,3,6,-1
0,5,10,4,6,999
0,5,10,4,6,999
