Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
3,4,1,0,0,-1
2,4,0,1,0,-1
1,5,0,1,1,-1
1,6,0,2,1,-1
1,7,0,2,2,-1
1,8,0,1,2,-1
3,7,0,1,1,-1
0,7,1,1,0,-1
1,8,1,0,0,-1
0,8,2,0,1,-1
0,8,3,1,1,-1
1,9,3,1,0,-1
0,9,4,0,0,-1
2,9,3,0,1,-1
1,10,3,1,1,-1
0,10,4,1,0,-1
3,9,4,0,0,-1
2,9,3,1,0,-1
1,10,3,1,1,-1
3,9,3,1,0,-1
3,8,3,1,1,-1
3,7,3,1,2,-1
2,7,2,0,2,-1
3,6,2,1,2,-1
2,6,1,1,1,-1
3,5,1,1,2,-1
3,4,1,0,2,-1
1,5,1,0,1,-1
2,5,0,0,0,-1
0,5,1,0,1,-1
2,5,0,0,0,-1
0,5,1,0,1,-1
1,6,1,0,0,-1
0,6,2,1,0,-1
0,6,3,1,1,-1
0,6,4,0,1,-1
1,7,4,0,0,-1
1,8,4,0,1,-1
0,8,5,0,0,-1
1,9,5,0,1,-1
2,9,4,0,2,-1
1,10,4,0,3,-1
3,9,4,0,2,-1
0,9,5,1,2,-1
3,8,5,2,2,-1
3,7,5,2,1,-1
2,7,4,2,2,-1
0,7,5,2,1,-1
0,7,6,2,2,-1
0,7,7,1,2,-1
1,8,7,1,1,-1
0,8,8,2,1,-1
3,7,8,2,2,-1
3,6,8,2,1,-1
0,6,9,1,1,-1
3,5,9,1,3,-1
2,5,8,2,4,-1
2,5,7,3,4,-1
1,6,7,2,3,-1
0,6,8,3,4,-1
0,6,9,3,6,-1
1,7,9,5,6,-1
0,7,10,5,8,-1
3,6,10,5,9,-1
2,6,9,6,9,-1001
2,6,9,6,9,-1001
