Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,4,13,0
1,8,0,1,3,12,-1
1,9,0,1,4,11,-1
3,8,0,1,4,10,-1
1,9,0,1,4,8,-1
1,10,0,1,4,6,-1
1,11,0,1,5,5,-1
1,12,0,0,7,5,-1
3,11,0,1,7,4,-1
1,12,0,1,7,3,-1
1,13,0,1,9,3,-1
1,14,0,1,10,4,-1
0,14,1,1,11,4,-1
2,14,0,1,11,2,-1
3,13,0,1,12,1,-1
1,14,0,1,13,0,-1
0,14,1,1,14,0,-1
0,14,2,1,14,1,-1
3,13,2,1,14,3,-1
3,12,2,1,13,2,-1
3,11,2,1,12,1,-1
0,11,3,1,11,2,-1
0,11,4,1,9,2,-1
1,12,4,1,10,2,-1
0,12,5,1,11,3,-1
0,12,6,1,11,5,-1
0,12,7,1,12,6,-1
0,12,8,1,12,5,-1
0,12,9,1,12,6,-1
0,12,10,1,12,8,-1
3,11,10,1,13,8,-1
0,11,11,1,12,9,-1
0,11,12,1,12,10,-1
3,10,12,1,12,11,-1
3,9,12,1,10,11,-1
3,8,12,1,9,11,-1
0,8,13,1,9,12,-1
3,7,13,1,8,11,-1
0,7,14,1,7,12,999
0,7,14,1,7,12,999
