Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,9,14,0
3,6,0,0,9,13,-1
0,6,1,0,9,12,-1
3,5,1,0,10,12,-1
2,5,0,0,11,12,-1
0,5,1,0,11,13,-1
2,5,0,0,11,14,-1
0,5,1,0,10,14,-1
2,5,0,0,9,14,-1
0,5,1,0,8,14,-1
2,5,0,0,7,14,-1
0,5,1,0,7,13,-1
2,5,0,0,8,13,-1
0,5,1,0,9,13,-1
2,5,0,0,9,12,-1
0,5,1,0,10,12,-1
2,5,0,0,10,13,-1
0,5,1,0,10,12,-1
0,5,2,0,10,13,-1
2,5,1,0,10,12,-1
0,5,2,0,9,12,-1
2,5,1,0,9,13,-1
2,5,0,0,9,14,-1
0,5,1,0,10,14,-1
2,5,0,0,10,13,-1
3,4,0,0,10,14,-1
0,4,1,1,10,13,-1
0,4,2,1,9,13,-1
3,3,2,1,9,9,-1
3,2,2,1,8,9,-1
3,1,2,1,7,9,-1
2,1,1,1,7,8,-1
3,0,1,1,6,8,-1
2,0,0,1,6,7,-1
0,0,1,1,5,7,-1
2,0,0,1,5,6,-1
1,1,0,1,5,4,-1
3,0,0,1,3,4,-1
0,0,1,1,2,3,-1
2,0,0,1,1,3,-1
1,1,0,1,1,1,-1
1,2,0,1,2,0,-101
1,2,0,1,2,0,-101
