X,Y
9,1
9,0
9,1
9,2
8,2
7,2
6,2
6,3
6,2
6,3
6,4
7,4
7,3
6,3
4,3
5,3
7,5
8,5
8,4
8,3
9,3
9,4
8,4
9,4
9,3
9,4
10,4
9,4
9,5
9,6
9,7
9,6
8,6
8,5
8,6
7,6
6,6
6,7
6,8
5,8
5,6
2,2
9,9
