Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,5,0
1,8,0,0,1,4,-1
1,9,0,0,2,4,-1
1,10,0,0,1,4,-1
0,10,1,0,1,3,-1
0,10,2,1,1,2,-1
1,11,2,1,2,2,-1
0,11,3,1,4,2,-1
1,12,3,1,4,3,-1
1,13,3,1,5,3,-1
0,13,4,1,4,2,-1
0,13,5,1,5,3,-1
1,14,5,1,6,3,-1
0,14,6,1,7,3,-1
2,14,5,1,9,3,-1
0,14,6,1,10,2,-1
3,13,6,1,11,3,-1
1,14,6,1,12,3,-1
2,14,5,1,12,4,-1
0,14,6,1,12,3,-1
2,14,5,0,13,2,-1
3,13,5,1,12,1,-1
3,12,5,1,13,2,-1
3,11,5,1,12,3,-1
0,11,6,1,13,2,-1
3,10,6,1,12,3,-1
3,9,6,0,10,3,-1
0,9,7,1,10,4,-1
0,9,8,1,10,5,-1
3,8,8,1,10,6,-1
0,8,9,1,9,7,-1
0,8,10,1,9,9,-1
0,8,11,1,8,9,-1
0,8,12,1,8,10,-1
0,8,13,1,8,12,-1
0,8,14,1,8,14,-101
0,8,14,1,8,14,-101
