Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,9,14,0
0,7,1,0,8,14,-1
0,7,2,0,8,13,-1
2,7,1,0,9,13,-1
3,6,1,0,9,12,-1
2,6,0,0,9,13,-1
0,6,1,0,10,13,-1
2,6,0,0,10,12,-1
0,6,1,0,10,13,-1
2,6,0,0,10,14,-1
0,6,1,0,10,13,-1
2,6,0,0,10,12,-1
0,6,1,0,10,11,-1
2,6,0,0,10,12,-1
0,6,1,0,10,13,-1
2,6,0,0,10,12,-1
0,6,1,0,10,13,-1
2,6,0,0,10,12,-1
0,6,1,0,11,12,-1
2,6,0,0,11,13,-1
0,6,1,0,11,14,-1
2,6,0,0,11,13,-1
0,6,1,0,10,13,-1
2,6,0,0,10,14,-1
0,6,1,0,11,14,-1
2,6,0,0,12,14,-1
0,6,1,0,12,13,-1
2,6,0,0,11,13,-1
0,6,1,0,11,14,-1
2,6,0,0,10,14,-1
0,6,1,0,9,14,-1
2,6,0,0,8,14,-1
0,6,1,0,8,13,-1
2,6,0,0,9,13,-1
0,6,1,0,10,13,-1
2,6,0,0,10,14,-1
0,6,1,0,9,14,-1
2,6,0,0,8,14,-1
0,6,1,0,7,14,-1
2,6,0,0,8,14,-1
0,6,1,0,7,14,-1
2,6,0,1,6,14,-1
1,7,0,0,5,14,-1
0,7,1,0,6,14,-1
2,7,0,0,7,14,-1
0,7,1,0,7,13,-1
2,7,0,0,8,13,-1
0,7,1,0,8,12,-1
0,7,2,0,8,11,-1
2,7,1,0,8,10,-1
0,7,2,0,7,10,-1
2,7,1,0,7,11,-1
2,7,0,0,8,11,-1
0,7,1,0,8,12,-1
0,7,2,0,8,11,-1
2,7,1,0,8,10,-1
0,7,2,0,9,10,-1
2,7,1,0,9,11,-1
0,7,2,0,8,11,-1
2,7,1,0,9,11,-1
2,7,0,0,8,10,-1
3,6,0,0,9,10,-1
0,6,1,0,9,9,-1
3,5,1,0,9,8,-1
1,6,1,0,9,6,-1
3,5,1,0,9,5,-1
1,6,1,1,9,4,-1
3,5,1,0,8,5,-1
3,4,1,1,8,2,-1
3,3,1,1,6,2,-1
3,2,1,1,4,2,-1
3,1,1,1,2,2,-1
3,0,1,1,1,2,-1
2,0,0,1,1,1,-1
0,0,1,1,0,1,-101
0,0,1,1,0,1,-101
