Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-767.4014465019607,0,11,0.22138404846191406,-1012.0
-908.4440628906249,1,4,0.04465007781982422,-1005.0
-930.7118593749999,2,3,0.05418992042541504,-1004.0
-908.4440628906249,3,4,0.08301877975463867,-1005.0
-664.8875248098508,4,17,0.1983470916748047,-1018.0
-537.5576361164607,5,26,0.40051794052124023,-1027.0
-844.9255213532653,6,7,0.055505990982055664,-1008.0
-930.7118593749999,7,3,0.06899905204772949,-1004.0
-930.7118593749999,8,3,0.031159162521362305,-1004.0
-930.7118593749999,9,3,0.029957056045532227,-1004.0
-953.550625,10,2,0.023174047470092773,-1003.0
-844.9255213532653,11,7,0.0655829906463623,-1008.0
-908.4440628906249,12,4,0.055520057678222656,-1005.0
-805.1823237364478,13,9,0.17407512664794922,-1010.0
-953.550625,14,2,0.11046314239501953,-1003.0
-886.7329613183592,15,5,0.0938260555267334,-1006.0
-886.7329613183592,16,5,0.11690998077392578,-1006.0
-767.4014465019607,17,11,0.4124741554260254,-1012.0
-844.9255213532653,18,7,0.08045196533203125,-1008.0
-824.8023833194335,19,8,0.14283514022827148,-1009.0
-908.4440628906249,20,4,0.040660858154296875,-1005.0
-786.0527656430365,21,10,0.1826939582824707,-1011.0
-865.5646372854002,22,6,0.04800081253051758,-1007.0
-930.7118593749999,23,3,0.06471586227416992,-1004.0
-930.7118593749999,24,3,0.08836102485656738,-1004.0
