Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-930.7118593749999,0,3,0.0022749900817871094,-1004.0
-953.550625,1,2,0.0015001296997070312,-1003.0
-844.9255213532653,2,7,0.004136085510253906,-1008.0
-844.9255213532653,3,7,0.0042819976806640625,-1008.0
-886.7329613183592,4,5,0.0030531883239746094,-1006.0
-886.7329613183592,5,5,0.003097057342529297,-1006.0
-767.4014465019607,6,11,0.006635189056396484,-1012.0
-844.9255213532653,7,7,0.004415988922119141,-1008.0
-908.4440628906249,8,4,0.0025899410247802734,-1005.0
-953.550625,9,2,0.0015659332275390625,-1003.0
-908.4440628906249,10,4,0.0026841163635253906,-1005.0
-976.975,11,1,0.0009710788726806641,-1002.0
-908.4440628906249,12,4,0.0025320053100585938,-1005.0
-749.2164103394115,13,12,0.007066965103149414,-1013.0
-908.4440628906249,14,4,0.0024099349975585938,-1005.0
-908.4440628906249,15,4,0.0026078224182128906,-1005.0
-930.7118593749999,16,3,0.0019791126251220703,-1004.0
-886.7329613183592,17,5,0.00327301025390625,-1006.0
-930.7118593749999,18,3,0.0020220279693603516,-1004.0
-886.7329613183592,19,5,0.0033631324768066406,-1006.0
-886.7329613183592,20,5,0.003183126449584961,-1006.0
-886.7329613183592,21,5,0.003350973129272461,-1006.0
-824.8023833194335,22,8,0.004744052886962891,-1009.0
-786.0527656430365,23,10,0.006376028060913086,-1011.0
-953.550625,24,2,0.0014841556549072266,-1003.0
