X,Y
9,7
9,8
8,8
8,9
9,9
9,10
9,9
9,8
9,7
10,7
10,8
10,9
10,10
10,9
10,8
10,7
10,6
3,5
4,5
4,4
4,5
5,5
6,5
6,6
5,6
2,3
2,4
1,4
1,3
1,2
2,2
1,8
0,8
0,7
0,6
0,7
0,6
3,2
4,2
5,2
8,5
8,4
2,6
9,3
10,3
10,4
10,5
9,5
