Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
0,7,1,0,12,13,-1
2,7,0,0,12,14,-1
0,7,1,0,12,13,-1
0,7,2,0,12,12,-1
2,7,1,0,13,12,-1
0,7,2,0,14,12,-1
2,7,1,0,13,12,-1
1,8,1,0,13,13,-1
3,7,1,0,14,13,-1
2,7,0,0,14,12,-1
0,7,1,0,14,11,-1
2,7,0,0,13,11,-1
3,6,0,0,12,11,-1
1,7,0,0,12,10,-1
0,7,1,0,11,10,-1
2,7,0,0,12,10,-1
0,7,1,0,12,11,-1
0,7,2,0,12,10,-1
2,7,1,0,11,10,-1
2,7,0,0,11,11,-1
0,7,1,0,11,10,-1
2,7,0,0,11,9,-1
0,7,1,0,11,10,-1
2,7,0,0,12,10,-1
0,7,1,0,13,10,-1
2,7,0,0,13,11,-1
0,7,1,0,13,12,-1
2,7,0,0,13,13,-1
0,7,1,0,12,13,-1
2,7,0,0,12,12,-1
0,7,1,0,12,11,-1
2,7,0,0,11,11,-1
0,7,1,0,12,11,-1
2,7,0,0,11,11,-1
0,7,1,0,10,11,-1
2,7,0,0,10,12,-1
0,7,1,0,10,13,-1
0,7,2,0,11,13,-1
0,7,3,0,11,12,-1
1,8,3,0,11,13,-1
2,8,2,0,11,11,-1
1,9,2,0,11,10,-1
2,9,1,0,11,9,-1
1,10,1,0,10,9,-1
0,10,2,0,10,8,-1
3,9,2,1,9,8,-1
0,9,3,1,9,9,-1
3,8,3,0,9,8,-1
1,9,3,0,10,8,-1
1,10,3,1,9,8,-1
2,10,2,1,9,7,-1
2,10,1,1,9,6,-1
2,10,0,1,9,5,-1
1,11,0,1,10,5,-1
1,12,0,1,10,3,-1
1,13,0,1,9,2,-1
1,14,0,1,11,2,-1
0,14,1,1,12,2,-1
2,14,0,1,11,1,-1
0,14,1,1,12,0,-1
0,14,2,1,13,1,-1
0,14,3,1,13,2,-1
0,14,4,1,13,1,-1
0,14,5,1,13,2,-1
2,14,4,1,13,3,-1
0,14,5,0,12,3,-1
2,14,4,1,13,3,-1
2,14,3,1,14,3,-101
2,14,3,1,14,3,-101
