Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-749.2164103394115,0,12,0.0227658748626709,-1013.0
-786.0527656430365,1,10,0.0657651424407959,-1011.0
-680.9102818562571,2,16,0.015053987503051758,-1017.0
-865.5646372854002,3,6,0.005527019500732422,-1007.0
-844.9255213532653,4,7,0.0069010257720947266,-1008.0
-634.0337032723642,5,19,0.03769397735595703,-1020.0
-824.8023833194335,6,8,0.007627010345458984,-1009.0
-786.0527656430365,7,10,0.009374856948852539,-1011.0
-680.9102818562571,8,16,0.015661001205444336,-1017.0
-550.3155242220109,9,25,0.02593994140625,-1026.0
-576.82106427036,10,23,0.027431964874267578,-1024.0
-767.4014465019607,11,11,0.023740053176879883,-1012.0
-664.8875248098508,12,17,0.016145944595336914,-1018.0
-714.198850078903,13,14,0.01749396324157715,-1015.0
-416.61201272550426,14,37,0.0395660400390625,-1038.0
-824.8023833194335,15,8,0.007607936859130859,-1009.0
-749.2164103394115,16,12,0.011671781539916992,-1013.0
-697.3438788269304,17,15,0.015376091003417969,-1016.0
-767.4014465019607,18,11,0.010393857955932617,-1012.0
-649.2653366896044,19,18,0.020114898681640625,-1019.0
-649.2653366896044,20,18,0.025207996368408203,-1019.0
-805.1823237364478,21,9,0.007987022399902344,-1010.0
-714.198850078903,22,14,0.013257026672363281,-1015.0
-749.2164103394115,23,12,0.012115955352783203,-1013.0
-767.4014465019607,24,11,0.012135028839111328,-1012.0
