X,Y
3,2
4,2
5,2
4,2
5,2
6,2
7,2
7,1
7,0
9,9
8,9
8,8
8,9
8,10
7,10
7,9
8,9
5,4
6,4
6,5
6,6
4,4
3,4
3,3
2,3
8,3
9,3
9,2
9,3
1,8
