Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,13,0
0,7,1,0,7,13,-1
3,6,1,0,8,13,-1
3,5,1,0,8,12,-1
2,5,0,0,9,12,-1
1,6,0,0,8,12,-1
0,6,1,0,8,11,-1
0,6,2,0,8,12,-1
0,6,3,0,7,12,-1
2,6,2,0,7,11,-1
1,7,2,0,8,11,-1
3,6,2,0,8,12,-1
1,7,2,0,8,11,-1
1,8,2,0,7,11,-1
1,9,2,0,7,12,-1
0,9,3,0,7,13,-1
0,9,4,0,6,13,-1
0,9,5,0,6,14,-1
0,9,6,0,5,14,-1
0,9,7,0,4,14,-1
0,9,8,0,5,14,-1
1,10,8,0,4,14,-1
3,9,8,0,4,13,-1
1,10,8,0,4,12,-1
0,10,9,0,4,13,-1
2,10,8,0,4,14,-1
0,10,9,0,5,14,-1
0,10,10,0,6,14,-1
1,11,10,1,7,14,-1
1,12,10,1,8,13,-1
2,12,9,0,7,13,-1
0,12,10,1,8,13,-1
1,13,10,0,9,12,-1
1,14,10,0,10,11,-1
3,13,10,1,11,10,-1
2,13,9,1,12,9,-1
0,13,10,1,13,10,-101
0,13,10,1,13,10,-101
