Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,13,0
3,6,0,0,7,13,-1
0,6,1,0,8,13,-1
1,7,1,0,8,12,-1
1,8,1,0,8,11,-1
0,8,2,0,7,11,-1
1,9,2,0,6,11,-1
0,9,3,0,5,11,-1
0,9,4,0,6,11,-1
2,9,3,0,7,11,-1
0,9,4,0,6,11,-1
0,9,5,0,7,11,-1
0,9,6,0,8,11,-1
0,9,7,0,7,11,-1
2,9,6,0,6,11,-1
0,9,7,0,7,11,-1
0,9,8,0,6,11,-1
2,9,7,0,7,11,-1
0,9,8,0,6,11,-1
1,10,8,0,5,11,-1
0,10,9,0,6,11,-1
2,10,8,0,7,11,-1
3,9,8,0,6,11,-1
1,10,8,0,7,11,-1
0,10,9,0,6,11,-1
0,10,10,0,5,11,-1
0,10,11,0,6,11,-1
2,10,10,0,5,11,-1
0,10,11,0,6,11,-1
2,10,10,0,5,11,-1
0,10,11,0,6,11,-1
1,11,11,0,7,11,-1
3,10,11,0,6,11,-1
2,10,10,0,5,11,-1
0,10,11,0,6,11,-1
0,10,12,1,7,11,-1
2,10,11,0,8,11,-1
2,10,10,0,8,12,-1
1,11,10,1,9,12,-1
1,12,10,1,10,11,-1
2,12,9,1,10,10,-1
1,13,9,0,10,9,-1
0,13,10,0,10,8,-1
3,12,10,0,10,9,-1
1,13,10,0,10,8,-1
1,14,10,0,10,9,-1
3,13,10,0,10,8,-1
3,12,10,0,10,9,-1
2,12,9,0,10,8,-1
1,13,9,0,10,9,-1
3,12,9,1,10,10,-1
2,12,8,1,12,10,-1
0,12,9,1,12,9,-101
0,12,9,1,12,9,-101
