X,Y
2,6
2,7
1,7
1,8
1,9
0,9
0,10
1,10
2,10
1,10
2,10
2,0
3,0
3,1
3,2
4,2
4,3
3,3
4,3
5,3
5,4
5,3
5,4
1,6
0,6
0,5
0,6
0,7
0,8
0,7
0,8
4,4
