Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-634.0337032723642,0,19,36.25837302207947,-1020.0
-680.9102818562571,1,16,26.44933295249939,-1017.0
540.3923889457899,2,23,52.42906618118286,976.0
-619.1828606905551,3,20,37.4523229598999,-1021.0
-467.43599312077737,4,32,54.89144682884216,-1033.0
602.2487176898924,5,19,44.65098810195923,980.0
-697.3438788269304,6,15,30.353434085845947,-1016.0
-680.9102818562571,7,16,44.32017517089844,-1017.0
-865.5646372854002,8,6,14.229249954223633,-1007.0
-604.7032891732913,9,21,38.45196890830994,-1022.0
670.6974923009166,10,15,28.24252676963806,984.0
707.610774281043,11,13,28.869333028793335,986.0
-680.9102818562571,12,16,36.547597885131836,-1017.0
-697.3438788269304,13,15,31.726768016815186,-1016.0
511.7355147415915,14,25,48.47787880897522,974.0
602.2487176898924,15,19,41.00035786628723,980.0
540.3923889457899,16,23,45.4261360168457,976.0
-714.198850078903,17,14,32.0841498374939,-1015.0
707.610774281043,18,13,27.667991161346436,986.0
484.49357370122544,19,27,51.807121992111206,972.0
-731.4860000809261,20,13,21.8421368598938,-1014.0
635.6068036185586,21,17,31.01721692085266,982.0
-664.8875248098508,22,17,36.93638586997986,-1018.0
602.2487176898924,23,19,51.031473875045776,980.0
388.3286229723712,24,35,73.03898096084595,964.0
