Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
1,6,1,2,0,-1
1,7,1,4,0,-1
0,7,2,6,0,-1
0,7,3,7,1,-1
0,7,4,7,2,-1
0,7,5,7,4,-1
2,7,4,6,3,-1
1,8,4,7,3,-1
0,8,5,7,4,-1
1,9,5,9,4,-1
2,9,4,8,4,-1
3,8,4,7,3,-1
1,9,4,9,3,-1
2,9,3,8,2,-1
0,9,4,8,2,-1
1,10,4,7,2,-1
0,10,5,8,3,-1
0,10,6,8,4,-1
0,10,7,8,5,-1
3,9,7,9,5,-1
0,9,8,9,7,-1
2,9,7,8,7,-1
3,8,7,7,6,-1
1,9,7,7,7,-1
2,9,6,8,7,-1
2,9,5,7,7,-1
1,10,5,7,6,-1
2,10,4,8,5,-1
2,10,3,8,4,-1
2,10,2,7,5,-1
2,10,1,7,4,-1
2,10,0,7,3,-1
0,10,1,8,2,-1
2,10,0,9,1,-1
3,9,0,9,0,-1001
3,9,0,9,0,-1001
