Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,0,1,0,-1
1,9,0,0,1,1,-1
1,10,0,0,1,0,-1
1,11,0,0,1,1,-1
1,12,0,0,1,0,-1
1,13,0,0,1,1,-1
0,13,1,1,1,2,-1
0,13,2,1,3,2,-1
0,13,3,1,4,2,-1
0,13,4,1,5,2,-1
0,13,5,0,6,2,-1
1,14,5,0,6,3,-1
0,14,6,0,8,3,-1
0,14,7,1,7,4,-1
0,14,8,1,7,3,-1
0,14,9,1,9,3,-1
0,14,10,1,10,4,-1
0,14,11,1,10,6,-1
0,14,12,1,10,8,-1
0,14,13,1,10,9,-1
0,14,14,1,10,10,-1
3,13,14,1,10,11,-1
3,12,14,1,11,12,-1
3,11,14,1,11,14,-101
3,11,14,1,11,14,-101
