Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
0,6,1,3,0,-1
0,6,2,3,1,-1
0,6,3,4,1,-1
0,6,4,4,2,-1
1,7,4,5,2,-1
1,8,4,7,2,-1
1,9,4,7,3,-1
1,10,4,7,4,-1
2,10,3,8,4,-1
2,10,2,7,4,-1
2,10,1,8,4,-1
3,9,1,7,4,-1
1,10,1,8,4,-1
3,9,1,7,4,-1
1,10,1,8,4,-1
0,10,2,7,4,-1
0,10,3,8,4,-1
2,10,2,7,4,-1
2,10,1,8,4,-1
3,9,1,7,4,-1
1,10,1,8,4,-1
2,10,0,7,4,-1
0,10,1,8,4,-1
2,10,0,7,4,-1
3,9,0,8,4,-1
3,8,0,7,4,-1
1,9,0,6,4,-1
0,9,1,6,3,-1
1,10,1,7,3,-1
0,10,2,7,4,-1
2,10,1,7,3,-1
0,10,2,7,2,-1
0,10,3,8,2,-1
0,10,4,8,1,-1
0,10,5,9,1,-1
0,10,6,8,1,-1
3,9,6,9,1,-1
0,9,7,8,1,-1
0,9,8,9,1,-1
0,9,9,8,1,-1
1,10,9,9,1,-1
2,10,8,8,1,-1
2,10,7,9,1,-1
3,9,7,8,1,-1
1,10,7,9,1,-1
0,10,8,8,1,-1
3,9,8,8,2,-1
1,10,8,8,1,-1
3,9,8,9,1,-1
3,8,8,8,1,-1
0,8,9,9,1,-1
3,7,9,9,0,-1
0,7,10,8,0,-1
3,6,10,8,2,-1
3,5,10,7,2,999
3,5,10,7,2,999
