Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
0,6,1,2,0,-1
0,6,2,4,0,-1
1,7,2,6,0,-1
0,7,3,6,2,-1
0,7,4,7,3,-1
0,7,5,7,4,-1
2,7,4,7,6,-1
1,8,4,7,5,-1
1,9,4,8,5,-1
1,10,4,9,5,-1
2,10,3,9,4,-1
2,10,2,10,4,-1
2,10,1,9,4,-1
3,9,1,10,4,-1
3,8,1,10,3,-1
0,8,2,10,2,-1
3,7,2,10,1,-1
0,7,3,9,1,-1
0,7,4,10,1,-1
1,8,4,9,1,-1
1,9,4,10,1,-1
3,8,4,9,1,-1
3,7,4,10,1,-1
0,7,5,9,1,-1
3,6,5,10,1,-1
0,6,6,9,1,-1
1,7,6,10,1,-1
3,6,6,9,1,-1
0,6,7,10,1,-1
0,6,8,9,1,-1
0,6,9,10,1,-1
0,6,10,10,0,-1
3,5,10,10,1,999
3,5,10,10,1,999
