Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-953.550625,0,2,0.003957986831665039,-1003.0
-908.4440628906249,1,4,0.005160093307495117,-1005.0
-805.1823237364478,2,9,0.01285696029663086,-1010.0
-786.0527656430365,3,10,0.011924982070922852,-1011.0
-865.5646372854002,4,6,0.0075190067291259766,-1007.0
-844.9255213532653,5,7,0.00950002670288086,-1008.0
-767.4014465019607,6,11,0.012910127639770508,-1012.0
-886.7329613183592,7,5,0.007195234298706055,-1006.0
-908.4440628906249,8,4,0.005677938461303711,-1005.0
-953.550625,9,2,0.0035741329193115234,-1003.0
-930.7118593749999,10,3,0.004273176193237305,-1004.0
-767.4014465019607,11,11,0.013717889785766602,-1012.0
-930.7118593749999,12,3,0.004247903823852539,-1004.0
-930.7118593749999,13,3,0.004415035247802734,-1004.0
-930.7118593749999,14,3,0.0045130252838134766,-1004.0
-805.1823237364478,15,9,0.011358022689819336,-1010.0
-844.9255213532653,16,7,0.009851932525634766,-1008.0
-767.4014465019607,17,11,0.014590024948120117,-1012.0
-908.4440628906249,18,4,0.005435943603515625,-1005.0
-930.7118593749999,19,3,0.004900932312011719,-1004.0
-714.198850078903,20,14,0.018033981323242188,-1015.0
-805.1823237364478,21,9,0.023262977600097656,-1010.0
-930.7118593749999,22,3,0.01935601234436035,-1004.0
-886.7329613183592,23,5,0.00634002685546875,-1006.0
-953.550625,24,2,0.0033550262451171875,-1003.0
