Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
0,6,1,2,0,-1
1,7,1,3,0,-1
0,7,2,4,0,-1
0,7,3,5,1,-1
0,7,4,6,2,-1
1,8,4,7,3,-1
1,9,4,9,3,-1
2,9,3,8,3,-1
3,8,3,7,2,-1
0,8,4,7,3,-1
1,9,4,9,3,-1
1,10,4,10,3,-1
2,10,3,9,3,-1
3,9,3,8,3,-1
3,8,3,9,3,-1
1,9,3,8,3,-1
3,8,3,7,2,-1
0,8,4,8,2,-1
1,9,4,9,3,-1
2,9,3,8,2,-1
0,9,4,10,2,-1
0,9,5,10,4,-1
0,9,6,9,5,-1
2,9,5,9,4,-1
2,9,4,10,4,-1
0,9,5,9,4,-1
2,9,4,8,3,-1
0,9,5,8,4,-1
0,9,6,8,3,-1
0,9,7,8,4,-1
0,9,8,9,4,-1
0,9,9,9,4,-1
3,8,9,9,5,-1
0,8,10,9,6,-1
3,7,10,9,7,-1
3,6,10,9,8,-1
3,5,10,9,9,999
3,5,10,9,9,999
