Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,9,14,0
3,6,0,1,10,13,-1
0,6,1,1,10,11,-1
2,6,0,0,10,10,-1
3,5,0,0,11,11,-1
1,6,0,0,12,11,-1
0,6,1,0,12,10,-1
0,6,2,0,12,9,-1
1,7,2,0,12,10,-1
0,7,3,0,12,11,-1
3,6,3,0,12,10,-1
3,5,3,0,11,10,-1
2,5,2,0,11,11,-1
3,4,2,0,11,10,-1
1,5,2,0,11,11,-1
0,5,3,0,11,9,-1
1,6,3,0,11,10,-1
2,6,2,0,12,10,-1
3,5,2,0,12,9,-1
3,4,2,0,12,10,-1
3,3,2,0,11,10,-1
3,2,2,1,10,10,-1
2,2,1,1,9,9,-1
3,1,1,1,8,8,-1
2,1,0,1,8,9,-1
3,0,0,1,7,8,-1
1,1,0,1,7,7,-1
3,0,0,1,6,8,-1
1,1,0,1,6,7,-1
3,0,0,1,5,6,-1
1,1,0,1,4,5,-1
3,0,0,1,4,4,-1
0,0,1,1,3,4,-1
2,0,0,1,4,3,-1
0,0,1,1,3,3,-1
2,0,0,1,2,3,-1
1,1,0,1,1,4,-1
1,2,0,1,1,3,-1
1,3,0,1,1,1,-1
1,4,0,1,2,1,-1
1,5,0,1,4,1,-1
1,6,0,1,6,1,-1
1,7,0,1,6,0,-1
1,8,0,1,8,0,-101
1,8,0,1,8,0,-101
