Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-805.1823237364478,0,9,0.005940914154052734,-1010.0
-865.5646372854002,1,6,0.0040280818939208984,-1007.0
-786.0527656430365,2,10,0.006393909454345703,-1011.0
-953.550625,3,2,0.0016131401062011719,-1003.0
-953.550625,4,2,0.0016529560089111328,-1003.0
-824.8023833194335,5,8,0.0050890445709228516,-1009.0
-886.7329613183592,6,5,0.003358125686645508,-1006.0
-576.82106427036,7,23,0.01699209213256836,-1024.0
-805.1823237364478,8,9,0.006258964538574219,-1010.0
-824.8023833194335,9,8,0.005259037017822266,-1009.0
-786.0527656430365,10,10,0.006648063659667969,-1011.0
-908.4440628906249,11,4,0.0028989315032958984,-1005.0
-953.550625,12,2,0.0015878677368164062,-1003.0
-886.7329613183592,13,5,0.0032689571380615234,-1006.0
-908.4440628906249,14,4,0.002846956253051758,-1005.0
-865.5646372854002,15,6,0.00395512580871582,-1007.0
-976.975,16,1,0.001096963882446289,-1002.0
-953.550625,17,2,0.0017740726470947266,-1003.0
-930.7118593749999,18,3,0.0024230480194091797,-1004.0
-844.9255213532653,19,7,0.004585981369018555,-1008.0
-953.550625,20,2,0.0015368461608886719,-1003.0
-886.7329613183592,21,5,0.0035979747772216797,-1006.0
-930.7118593749999,22,3,0.0024809837341308594,-1004.0
-930.7118593749999,23,3,0.0022668838500976562,-1004.0
-930.7118593749999,24,3,0.002254009246826172,-1004.0
