Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,2,14,0
1,8,0,0,2,13,-1
0,8,1,0,3,13,-1
0,8,2,0,3,12,-1
1,9,2,0,2,12,-1
3,8,2,0,2,11,-1
1,9,2,0,1,11,-1
3,8,2,0,2,11,-1
1,9,2,0,2,10,-1
3,8,2,0,2,11,-1
1,9,2,0,2,10,-1
3,8,2,0,3,10,-1
1,9,2,0,2,10,-1
3,8,2,0,2,11,-1
1,9,2,0,2,10,-1
3,8,2,0,2,11,-1
1,9,2,0,2,12,-1
3,8,2,0,1,12,-1
1,9,2,0,1,13,-1
3,8,2,0,1,12,-1
1,9,2,0,2,12,-1
3,8,2,0,2,13,-1
1,9,2,0,2,14,-1
3,8,2,0,1,14,-1
1,9,2,0,2,14,-1
3,8,2,0,2,13,-1
1,9,2,0,1,13,-1
3,8,2,0,2,13,-1
1,9,2,0,2,14,-1
3,8,2,0,1,14,-1
1,9,2,0,0,14,-1
3,8,2,0,0,13,-1
1,9,2,0,0,14,-1
3,8,2,0,0,13,-1
1,9,2,0,0,14,-1
3,8,2,0,0,13,-1
1,9,2,0,1,13,-1
3,8,2,0,2,13,-1
1,9,2,0,3,13,-1
3,8,2,0,4,13,-1
1,9,2,0,5,13,-1
3,8,2,0,5,12,-1
1,9,2,0,4,12,-1
3,8,2,0,3,12,-1
1,9,2,0,3,11,-1
3,8,2,0,2,11,-1
1,9,2,0,2,10,-1
3,8,2,0,2,11,-1
1,9,2,0,1,11,-1
3,8,2,0,2,11,-1
1,9,2,0,1,11,-1
3,8,2,0,1,12,-1
1,9,2,0,1,11,-1
3,8,2,0,2,11,-1
1,9,2,0,1,11,-1
3,8,2,0,0,11,-1
1,9,2,0,1,11,-1
3,8,2,0,1,10,-1
1,9,2,0,1,11,-1
3,8,2,0,1,10,-1
1,9,2,0,0,10,-1
3,8,2,0,1,10,-1
1,9,2,0,2,10,-1
3,8,2,0,3,10,-1
1,9,2,0,3,9,-1
3,8,2,0,4,9,-1
1,9,2,0,4,8,-1
3,8,2,0,4,9,-1
1,9,2,0,5,9,-1
3,8,2,0,5,8,-1
1,9,2,0,5,9,-1
3,8,2,0,6,9,-1
1,9,2,0,7,9,-1
3,8,2,0,6,9,-1
1,9,2,0,6,8,-1
3,8,2,0,5,8,-1
3,8,2,0,5,8,-1
