Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
540.3923889457899,0,23,3.6909470558166504,976.0
-767.4014465019607,1,11,1.3743271827697754,-1012.0
-844.9255213532653,2,7,0.8557970523834229,-1008.0
-604.7032891732913,3,21,2.1563990116119385,-1022.0
-576.82106427036,4,23,2.6035401821136475,-1024.0
-886.7329613183592,5,5,0.6086328029632568,-1006.0
-512.9907278332105,6,28,3.523311138153076,-1029.0
-908.4440628906249,7,4,0.5629708766937256,-1005.0
-680.9102818562571,8,16,1.725027084350586,-1017.0
-886.7329613183592,9,5,0.9331660270690918,-1006.0
-714.198850078903,10,14,1.9398679733276367,-1015.0
570.5376872539538,11,21,3.1487607955932617,978.0
-576.82106427036,12,23,2.7203681468963623,-1024.0
-604.7032891732913,13,21,2.9342000484466553,-1022.0
-697.3438788269304,14,15,2.259669065475464,-1016.0
-805.1823237364478,15,9,1.041658878326416,-1010.0
511.7355147415915,16,25,2.8631060123443604,974.0
-604.7032891732913,17,21,2.2146050930023193,-1022.0
-550.3155242220109,18,25,3.132097005844116,-1026.0
-634.0337032723642,19,19,2.1948142051696777,-1020.0
-550.3155242220109,20,25,3.2600419521331787,-1026.0
-664.8875248098508,21,17,1.8394579887390137,-1018.0
347.075389788213,22,39,4.870780944824219,960.0
-697.3438788269304,23,15,1.9259021282196045,-1016.0
-844.9255213532653,24,7,0.7893998622894287,-1008.0
