Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-908.4440628906249,0,4,0.003931999206542969,-1005.0
-930.7118593749999,1,3,0.003415822982788086,-1004.0
-930.7118593749999,2,3,0.008877992630004883,-1004.0
-865.5646372854002,3,6,0.007587909698486328,-1007.0
-930.7118593749999,4,3,0.0034711360931396484,-1004.0
-930.7118593749999,5,3,0.003159046173095703,-1004.0
-976.975,6,1,0.0015628337860107422,-1002.0
-786.0527656430365,7,10,0.00887608528137207,-1011.0
-953.550625,8,2,0.0023310184478759766,-1003.0
-865.5646372854002,9,6,0.0068628787994384766,-1007.0
-824.8023833194335,10,8,0.018373966217041016,-1009.0
-908.4440628906249,11,4,0.017241954803466797,-1005.0
-786.0527656430365,12,10,0.02532219886779785,-1011.0
-786.0527656430365,13,10,0.018121004104614258,-1011.0
-953.550625,14,2,0.0023310184478759766,-1003.0
-908.4440628906249,15,4,0.003698110580444336,-1005.0
-908.4440628906249,16,4,0.0038909912109375,-1005.0
-908.4440628906249,17,4,0.003799915313720703,-1005.0
-786.0527656430365,18,10,0.008718013763427734,-1011.0
-953.550625,19,2,0.0024590492248535156,-1003.0
-786.0527656430365,20,10,0.009260177612304688,-1011.0
-886.7329613183592,21,5,0.04490303993225098,-1006.0
-844.9255213532653,22,7,0.006590843200683594,-1008.0
-786.0527656430365,23,10,0.012769937515258789,-1011.0
-886.7329613183592,24,5,0.0025920867919921875,-1006.0
