Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,10,14,0
3,6,0,0,11,14,-1
3,5,0,0,10,14,-1
3,4,0,0,10,13,-1
0,4,1,0,10,12,-1
3,3,1,0,10,11,-1
1,4,1,0,11,11,-1
1,5,1,0,11,10,-1
1,6,1,0,11,11,-1
2,6,0,0,11,10,-1
0,6,1,0,11,11,-1
0,6,2,0,11,10,-1
0,6,3,0,11,11,-1
1,7,3,0,11,10,-1
3,6,3,0,10,10,-1
0,6,4,0,10,11,-1
3,5,4,1,9,11,-1
2,5,3,1,8,11,-1
2,5,2,1,8,9,-1
3,4,2,1,8,7,-1
3,3,2,1,7,6,-1
3,2,2,1,6,6,-1
3,1,2,1,4,6,-1
3,0,2,1,3,6,-1
2,0,1,1,2,7,-1
2,0,0,1,2,6,-1
0,0,1,1,2,4,-1
2,0,0,1,2,3,-1
0,0,1,1,3,2,-1
0,0,2,0,3,0,-1
0,0,3,1,1,2,-1
0,0,4,1,0,3,-1
1,1,4,1,1,4,-101
1,1,4,1,1,4,-101
