Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
1,6,1,0,2,-1
1,7,1,0,1,-1
0,7,2,1,1,-1
0,7,3,1,2,-1
2,7,2,0,2,-1
0,7,3,1,2,-1
2,7,2,0,2,-1
0,7,3,0,3,-1
2,7,2,0,4,-1
2,7,1,0,3,-1
0,7,2,0,2,-1
2,7,1,0,1,-1
2,7,0,0,2,-1
1,8,0,1,2,-1
1,9,0,1,3,-1
1,10,0,1,2,-1
0,10,1,1,1,-1
0,10,2,1,2,-1
0,10,3,0,2,-1
0,10,4,0,1,-1
0,10,5,0,2,-1
0,10,6,0,1,-1
0,10,7,0,2,-1
3,9,7,1,2,-1
3,8,7,0,2,-1
0,8,8,0,3,-1
3,7,8,0,2,-1
0,7,9,0,3,-1
3,6,9,1,3,-1
0,6,10,0,3,-1
3,5,10,0,4,999
3,5,10,0,4,999
