Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,14,1,0
0,7,1,0,14,2,-1
0,7,2,0,13,2,-1
3,6,2,0,14,2,-1
3,5,2,0,13,2,-1
3,4,2,0,13,1,-1
3,3,2,0,13,2,-1
0,3,3,0,12,2,-1
3,2,3,0,12,3,-1
3,1,3,0,12,4,-1
1,2,3,0,13,4,-1
3,1,3,0,14,4,-1
3,0,3,0,13,4,-1
1,1,3,0,12,4,-1
3,0,3,0,12,3,-1
1,1,3,0,12,4,-1
1,2,3,0,12,3,-1
3,1,3,0,13,3,-1
3,0,3,0,13,2,-1
1,1,3,0,14,2,-1
3,0,3,0,13,2,-1
1,1,3,0,14,2,-1
3,0,3,0,14,1,-1
1,1,3,0,14,2,-1
3,0,3,0,13,2,-1
1,1,3,0,12,2,-1
1,2,3,0,13,2,-1
3,1,3,0,12,2,-1
1,2,3,0,12,3,-1
3,1,3,0,12,4,-1
0,1,4,1,10,4,-1
0,1,5,1,9,4,-1
0,1,6,1,9,5,-1
0,1,7,1,10,4,-1
0,1,8,1,10,6,-1
0,1,9,1,9,6,-1
0,1,10,1,9,5,-1
0,1,11,1,8,5,-1
1,2,11,1,8,6,-1
1,3,11,1,7,5,-1
1,4,11,1,7,6,-1
3,3,11,1,7,8,-1
1,4,11,1,7,7,-1
1,5,11,1,5,7,-1
0,5,12,1,5,9,-1
0,5,13,1,5,10,-1
1,6,13,1,5,11,-1
0,6,14,1,5,12,-1
1,7,14,1,6,13,999
1,7,14,1,6,13,999
