Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-953.550625,0,2,0.03951406478881836,-1003.0
-908.4440628906249,1,4,0.0035059452056884766,-1005.0
-786.0527656430365,2,10,0.0317690372467041,-1011.0
-824.8023833194335,3,8,0.026935100555419922,-1009.0
-886.7329613183592,4,5,0.004307985305786133,-1006.0
-886.7329613183592,5,5,0.004394054412841797,-1006.0
-865.5646372854002,6,6,0.021153926849365234,-1007.0
-930.7118593749999,7,3,0.0024797916412353516,-1004.0
-976.975,8,1,0.001132965087890625,-1002.0
-953.550625,9,2,0.0018818378448486328,-1003.0
-930.7118593749999,10,3,0.0024771690368652344,-1004.0
-908.4440628906249,11,4,0.0029439926147460938,-1005.0
-953.550625,12,2,0.001964092254638672,-1003.0
-930.7118593749999,13,3,0.0036602020263671875,-1004.0
-749.2164103394115,14,12,0.009071826934814453,-1013.0
-865.5646372854002,15,6,0.004878044128417969,-1007.0
-930.7118593749999,16,3,0.002647876739501953,-1004.0
-844.9255213532653,17,7,0.005609989166259766,-1008.0
-844.9255213532653,18,7,0.006132841110229492,-1008.0
-908.4440628906249,19,4,0.003278970718383789,-1005.0
-805.1823237364478,20,9,0.007591962814331055,-1010.0
-953.550625,21,2,0.002084016799926758,-1003.0
-953.550625,22,2,0.0020780563354492188,-1003.0
-805.1823237364478,23,9,0.007643938064575195,-1010.0
-844.9255213532653,24,7,0.0051920413970947266,-1008.0
