Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
1,7,0,0,2,-1
1,8,0,0,3,-1
3,7,0,0,4,-1
1,8,0,0,5,-1
0,8,1,0,4,-1
2,8,0,0,5,-1
1,9,0,0,4,-1
1,10,0,0,5,-1
3,9,0,0,4,-1
3,8,0,0,5,-1
0,8,1,0,6,-1
1,9,1,0,7,-1
1,10,1,0,8,-1
2,10,0,1,8,-1
3,9,0,1,9,-1
1,10,0,2,9,-1
0,10,1,2,8,-1
3,9,1,2,7,-1
3,8,1,1,7,-1
1,9,1,1,8,-1
1,10,1,0,8,-1
2,10,0,0,9,-1
0,10,1,0,10,-1
3,9,1,1,10,-1
1,10,1,2,10,-1
3,9,1,3,10,-1
2,9,0,3,9,-1
3,8,0,2,9,-1
0,8,1,1,9,-1
1,9,1,1,10,-1
2,9,0,2,10,-1
1,10,0,1,10,-1
0,10,1,2,10,-1
3,9,1,1,10,-1
3,8,1,2,10,-1
2,8,0,1,10,-1
0,8,1,1,9,-1
2,8,0,1,8,-1
0,8,1,0,8,-1
1,9,1,0,9,-1
2,9,0,0,8,-1
3,8,0,0,9,-1
0,8,1,0,8,-1
2,8,0,0,9,-1
1,9,0,0,10,-1
0,9,1,1,10,-1
3,8,1,0,10,-1
1,9,1,0,9,-1
3,8,1,1,9,-1
2,8,0,2,9,-1
1,9,0,3,9,-1
1,10,0,3,8,-1
3,9,0,3,9,-1
3,8,0,4,9,-1
1,9,0,4,10,-1
1,10,0,4,9,-1
3,9,0,3,9,-1
1,10,0,3,10,-1
0,10,1,4,10,-1
0,10,2,4,8,-1
2,10,1,4,7,-1
3,9,1,5,7,-1
3,8,1,5,6,-1
1,9,1,6,6,-1
3,8,1,6,5,-1
2,8,0,7,5,-1
0,8,1,7,4,-1
2,8,0,8,4,-1
1,9,0,8,3,-1
0,9,1,9,3,-1
3,8,1,10,3,-1
1,9,1,10,2,-1
2,9,0,10,1,-1
3,8,0,9,1,-1
3,7,0,8,0,-1
1,8,0,9,0,-1
1,9,0,7,0,-1
1,10,0,8,0,-1
0,10,1,10,0,-1
0,10,2,10,1,-1
2,10,1,9,1,-1
2,10,0,9,0,-1
3,9,0,8,0,-1
3,8,0,6,0,-1
1,9,0,7,0,-1
1,10,0,8,0,-1
0,10,1,10,0,-1
2,10,0,9,1,-1
3,9,0,9,0,-1001
3,9,0,9,0,-1001
