Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-953.550625,0,2,0.0020270347595214844,-1003.0
-908.4440628906249,1,4,0.002471923828125,-1005.0
-805.1823237364478,2,9,0.008880853652954102,-1010.0
-865.5646372854002,3,6,0.006928920745849609,-1007.0
-930.7118593749999,4,3,0.00191497802734375,-1004.0
-805.1823237364478,5,9,0.017302989959716797,-1010.0
-908.4440628906249,6,4,0.0023469924926757812,-1005.0
-886.7329613183592,7,5,0.0028870105743408203,-1006.0
-908.4440628906249,8,4,0.002560138702392578,-1005.0
-824.8023833194335,9,8,0.005054950714111328,-1009.0
-824.8023833194335,10,8,0.004488945007324219,-1009.0
-824.8023833194335,11,8,0.004322052001953125,-1009.0
-930.7118593749999,12,3,0.002460002899169922,-1004.0
-886.7329613183592,13,5,0.004518032073974609,-1006.0
-930.7118593749999,14,3,0.002077817916870117,-1004.0
-844.9255213532653,15,7,0.005254030227661133,-1008.0
-844.9255213532653,16,7,0.004303932189941406,-1008.0
-908.4440628906249,17,4,0.002635955810546875,-1005.0
-805.1823237364478,18,9,0.0055501461029052734,-1010.0
-953.550625,19,2,0.0014240741729736328,-1003.0
-953.550625,20,2,0.0014770030975341797,-1003.0
-805.1823237364478,21,9,0.005351066589355469,-1010.0
-844.9255213532653,22,7,0.004366874694824219,-1008.0
-865.5646372854002,23,6,0.003537893295288086,-1007.0
-908.4440628906249,24,4,0.0023589134216308594,-1005.0
