X,Y
9,4
9,5
8,5
8,4
7,4
6,4
6,3
7,3
7,2
7,1
7,2
5,8
5,7
5,6
4,6
5,6
5,7
5,6
5,5
5,4
4,4
4,3
4,4
4,3
4,4
4,5
4,7
3,7
4,7
4,8
4,7
4,8
8,3
8,2
3,8
2,8
2,9
1,9
2,9
2,1
2,2
