Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,3,14,0
1,8,0,0,3,12,-1
1,9,0,0,3,11,-1
0,9,1,0,3,10,-1
3,8,1,0,3,9,-1
1,9,1,0,3,8,-1
2,9,0,1,3,7,-1
0,9,1,1,2,6,-1
0,9,2,0,2,5,-1
1,10,2,0,3,5,-1
2,10,1,0,4,5,-1
1,11,1,0,4,6,-1
3,10,1,0,4,5,-1
3,9,1,0,5,5,-1
2,9,0,1,5,4,-1
0,9,1,1,6,3,-1
0,9,2,1,7,2,-1
0,9,3,1,8,2,-1
0,9,4,1,9,3,-1
1,10,4,1,10,3,-1
0,10,5,1,11,3,-1
0,10,6,1,11,2,-1
0,10,7,1,11,4,-1
0,10,8,1,11,5,-1
0,10,9,1,11,6,-1
0,10,10,1,11,7,-1
3,9,10,1,10,7,-1
0,9,11,1,10,8,-1
0,9,12,1,10,9,-1
3,8,12,1,9,10,-1
3,7,12,1,8,11,-1
0,7,13,1,7,12,-1
0,7,14,1,7,14,-101
0,7,14,1,7,14,-101
