Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
0,6,1,3,0,-1
0,6,2,4,0,-1
0,6,3,4,1,-1
0,6,4,4,0,-1
3,5,4,5,0,-1
0,5,5,5,1,-1
3,4,5,6,1,-1
3,3,5,6,2,-1
0,3,6,6,1,-1
3,2,6,6,2,-1
3,1,6,6,1,-1
2,1,5,6,2,-1
3,0,5,7,2,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
1,1,5,6,0,-1
3,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,3,-1
1,1,5,6,2,-1
3,0,5,6,1,-1
0,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
1,1,5,6,2,-1
0,1,6,6,1,-1
3,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
2,0,4,5,1,-1
0,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,6,2,-1
1,1,6,6,3,-1
3,0,6,6,2,-1
0,0,7,6,1,-1
2,0,6,6,2,-1
2,0,5,6,1,-1
2,0,4,6,2,-1
0,0,5,6,1,-1
0,0,6,5,1,-1
0,0,7,6,1,-1
0,0,8,6,2,-1
2,0,7,6,1,-1
1,1,7,6,2,-1
0,1,8,6,1,-1
0,1,9,6,2,-1
0,1,10,6,1,-1
1,2,10,6,2,-1
1,3,10,6,1,-1
1,4,10,6,2,-1
1,5,10,6,3,999
1,5,10,6,3,999
