Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-39.63948900772123,0,185,3626.265609025955,-186.0
309.79534251055975,1,43,310.50350403785706,956.0
-39.875516333730204,2,227,3602.0540130138397,-228.0
-39.87862842538695,3,228,3605.568396091461,-229.0
87.05701572152742,4,83,595.8610620498657,916.0
-39.90813126021047,5,239,3601.2600498199463,-240.0
-37.29167837952379,6,235,1766.7380349636078,764.0
-39.95478349417467,7,267,3618.020738840103,-268.0
-39.97204981435541,8,286,3603.8704771995544,-287.0
-325.0656845229413,9,48,127.62589287757874,-1049.0
-23.236376186692492,10,163,1324.0711560249329,836.0
-39.94601604627332,11,260,3601.068107843399,-261.0
160.40823719238384,12,65,325.9281060695648,934.0
74.81988652649456,13,87,571.5438289642334,912.0
100.59833825332494,14,79,435.8476688861847,920.0
-39.98756824624463,15,318,3609.3480529785156,-319.0
-38.59776680194878,16,261,1992.9841711521149,738.0
-12.185222357269222,17,143,1081.4413440227509,856.0
-39.92867957607065,18,249,3623.043569087982,-250.0
-416.61201272550426,19,37,170.8064079284668,-1038.0
-39.964897087176176,20,277,3609.734466075897,-278.0
-67.7568121006032,21,140,1172.4381561279297,-1141.0
141.10649713226005,22,69,358.1224060058594,930.0
-39.95478349417467,23,267,3606.4248929023743,-268.0
-39.91042797870521,24,240,3612.973762989044,-241.0
