Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,1,1,-1
1,8,0,0,1,-1
1,9,0,0,0,-1
3,8,0,1,0,-1
3,7,0,2,0,-1
1,8,0,2,1,-1
1,9,0,1,1,-1
3,8,0,1,2,-1
1,9,0,0,2,-1
3,8,0,1,2,-1
1,9,0,1,3,-1
1,10,0,1,4,-1
3,9,0,1,3,-1
1,10,0,2,3,-1
0,10,1,1,3,-1
2,10,0,0,3,-1
3,9,0,1,3,-1
1,10,0,0,3,-1
3,9,0,0,4,-1
1,10,0,1,4,-1
0,10,1,1,5,-1
2,10,0,1,4,-1
3,9,0,1,5,-1
1,10,0,1,6,-1
3,9,0,0,6,-1
3,8,0,0,7,-1
1,9,0,0,6,-1
3,8,0,0,5,-1
1,9,0,0,6,-1
1,10,0,0,5,-1
0,10,1,1,5,-1
2,10,0,2,5,-1
3,9,0,3,5,-1
3,8,0,2,5,-1
1,9,0,2,4,-1
3,8,0,2,3,-1
1,9,0,2,2,-1
3,8,0,4,2,-1
1,9,0,5,2,-1
1,10,0,6,2,-1
3,9,0,6,1,-1
1,10,0,6,0,-1
0,10,1,7,0,-1
0,10,2,8,0,-1
3,9,2,7,0,-1
0,9,3,8,0,-1
1,10,3,7,0,-1
0,10,4,8,0,-1
2,10,3,7,0,-1
0,10,4,8,0,-1
0,10,5,7,0,-1
0,10,6,8,0,-1
0,10,7,7,0,-1
0,10,8,8,0,-1
3,9,8,7,0,-1
3,8,8,8,0,-1
0,8,9,7,0,-1
1,9,9,6,0,-1
0,9,10,7,0,-1
2,9,9,8,0,-1
3,8,9,7,0,-1
3,7,9,8,0,-1
3,6,9,7,0,-1
0,6,10,8,0,-1
3,5,10,7,0,999
3,5,10,7,0,999
