Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
1,7,0,0,2,-1
1,8,0,1,2,-1
1,9,0,2,2,-1
1,10,0,1,2,-1
0,10,1,0,2,-1
2,10,0,0,3,-1
3,9,0,0,2,-1
1,10,0,0,3,-1
0,10,1,0,4,-1
2,10,0,0,5,-1
3,9,0,0,4,-1
1,10,0,1,4,-1
0,10,1,2,4,-1
2,10,0,2,5,-1
3,9,0,2,6,-1
3,8,0,2,5,-1
1,9,0,1,5,-1
3,8,0,2,5,-1
1,9,0,3,5,-1
3,8,0,3,4,-1
1,9,0,4,4,-1
3,8,0,5,4,-1
3,7,0,4,4,-1
1,8,0,4,3,-1
3,7,0,4,2,-1
1,8,0,5,2,-1
1,9,0,5,1,-1
1,10,0,6,1,-1
0,10,1,6,0,-1
0,10,2,6,1,-1
3,9,2,6,2,-1
1,10,2,8,2,-1
2,10,1,10,2,-1
0,10,2,9,3,-1
2,10,1,9,2,-1
2,10,0,10,1,-1
0,10,1,10,1,-1001
0,10,1,10,1,-1001
