Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
3,4,0,0,1,-1
1,5,0,0,0,-1
1,6,0,1,0,-1
1,7,0,1,1,-1
1,8,0,1,2,-1
1,9,0,1,1,-1
3,8,0,2,1,-1
1,9,0,2,0,-1
3,8,0,1,0,-1
3,7,0,0,0,-1
1,8,0,0,1,-1
3,7,0,0,2,-1
1,8,0,0,1,-1
1,9,0,0,2,-1
1,10,0,1,2,-1
3,9,0,0,2,-1
1,10,0,0,3,-1
0,10,1,0,2,-1
2,10,0,0,3,-1
0,10,1,0,4,-1
2,10,0,0,3,-1
3,9,0,0,2,-1
1,10,0,0,1,-1
0,10,1,0,0,-1
2,10,0,1,0,-1
3,9,0,0,0,-1
1,10,0,1,0,-1
0,10,1,0,0,-1
2,10,0,0,1,-1
0,10,1,1,1,-1
0,10,2,0,1,-1
2,10,1,0,2,-1
2,10,0,0,1,-1
0,10,1,0,0,-1
0,10,2,0,1,-1
2,10,1,0,0,-1
0,10,2,0,1,-1
2,10,1,0,2,-1
2,10,0,1,2,-1
3,9,0,1,1,-1
1,10,0,1,0,-1
3,9,0,1,1,-1
3,8,0,1,0,-1
1,9,0,0,0,-1
1,10,0,1,0,-1
0,10,1,0,0,-1
2,10,0,0,1,-1
3,9,0,1,1,-1
3,8,0,2,1,-1
1,9,0,1,1,-1
3,8,0,0,1,-1
1,9,0,0,0,-1
3,8,0,0,1,-1
1,9,0,0,2,-1
3,8,0,0,1,-1
1,9,0,0,2,-1
1,10,0,0,1,-1
0,10,1,0,0,-1
0,10,2,1,0,-1
2,10,1,2,0,-1
0,10,2,2,1,-1
2,10,1,2,0,-1
0,10,2,2,1,-1
2,10,1,2,0,-1
0,10,2,1,0,-1
2,10,1,1,1,-1
0,10,2,2,1,-1
2,10,1,1,1,-1
2,10,0,1,0,-1
3,9,0,1,1,-1
1,10,0,1,0,-1
3,9,0,1,1,-1
1,10,0,1,0,-1
0,10,1,0,0,-1
0,10,2,0,1,-1
2,10,1,0,2,-1
2,10,0,0,3,-1
0,10,1,0,2,-1
2,10,0,0,3,-1
0,10,1,0,2,-1
2,10,0,0,1,-1
3,9,0,1,1,-1
1,10,0,1,2,-1
0,10,1,2,2,-1
2,10,0,2,3,-1
3,9,0,2,4,-1
1,10,0,3,4,-1
0,10,1,3,3,-1
2,10,0,2,3,-1
0,10,1,2,4,-1
2,10,0,2,3,-1
3,9,0,2,4,-1
1,10,0,3,4,-1
0,10,1,3,3,-1
2,10,0,4,3,-1
0,10,1,4,2,-1
0,10,2,4,2,-1
2,10,1,5,2,-1
0,10,2,5,1,-1
2,10,1,6,1,-1
2,10,0,6,0,-1
0,10,1,5,0,-1
2,10,0,4,0,-1
0,10,1,5,0,-1
0,10,2,6,0,-1
3,9,2,7,0,-1
0,9,3,6,0,-1
2,9,2,7,0,-1
0,9,3,8,0,-1
2,9,2,9,0,-1
3,8,2,10,0,-1
3,7,2,9,0,-1
3,6,2,10,0,-1
0,6,3,9,0,-1
3,5,3,10,0,-1
1,6,3,9,0,-1
3,5,3,8,0,-1
0,5,4,9,0,-1
3,4,4,10,0,-1
1,5,4,10,1,-1
2,5,3,10,0,-1
3,4,3,9,0,-1
0,4,4,10,0,-1
3,3,4,9,0,-1
0,3,5,10,0,-1
3,2,5,9,0,-1
0,2,6,10,0,-1
0,2,7,9,0,-1
2,2,6,8,0,-1
3,1,6,9,0,-1
0,1,7,10,0,-1
3,0,7,9,0,-1
0,0,8,10,0,-1
2,0,7,9,0,-1
0,0,8,10,0,-1
2,0,7,9,0,-1
1,1,7,10,0,-1
0,1,8,9,0,-1
1,2,8,10,0,-1
0,2,9,9,0,-1
0,2,10,10,0,-1
1,3,10,10,1,-1
1,4,10,10,3,-1
1,5,10,9,4,999
1,5,10,9,4,999
