Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,1,1,-1
1,8,0,2,1,-1
1,9,0,2,2,-1
1,10,0,3,2,-1
0,10,1,3,3,-1
2,10,0,4,3,-1
3,9,0,4,4,-1
1,10,0,5,4,-1
3,9,0,5,3,-1
3,8,0,6,3,-1
3,7,0,6,4,-1
1,8,0,6,3,-1
3,7,0,6,2,-1
1,8,0,6,1,-1
1,9,0,6,0,-1
1,10,0,4,0,-1
3,9,0,5,0,-1
1,10,0,5,0,-1
0,10,1,6,0,-1
0,10,2,7,0,-1
2,10,1,6,0,-1
0,10,2,7,0,-1
2,10,1,6,0,-1
0,10,2,6,1,-1
2,10,1,6,0,-1
0,10,2,7,0,-1
3,9,2,8,0,-1
3,8,2,9,0,-1
3,7,2,10,0,-1
3,6,2,9,0,-1
0,6,3,8,0,-1
3,5,3,7,0,-1
0,5,4,8,0,-1
3,4,4,7,0,-1
1,5,4,8,0,-1
0,5,5,9,0,-1
1,6,5,8,0,-1
0,6,6,9,0,-1
3,5,6,10,0,-1
0,5,7,9,0,-1
0,5,8,10,0,-1
0,5,9,9,0,-1
0,5,10,10,0,999
0,5,10,10,0,999
