Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
0,5,2,1,1,-1
0,5,3,1,0,-1
1,6,3,0,0,-1
0,6,4,0,1,-1
1,7,4,1,1,-1
0,7,5,0,1,-1
2,7,4,1,1,-1
1,8,4,0,1,-1
0,8,5,1,1,-1
1,9,5,1,0,-1
1,10,5,1,1,-1
3,9,5,1,0,-1
0,9,6,0,0,-1
1,10,6,0,1,-1
0,10,7,1,1,-1
2,10,6,1,0,-1
2,10,5,1,1,-1
3,9,5,1,0,-1
3,8,5,0,0,-1
0,8,6,0,1,-1
0,8,7,0,2,-1
1,9,7,0,1,-1
0,9,8,1,1,-1
1,10,8,0,1,-1
3,9,8,0,0,-1
0,9,9,1,0,-1
0,9,10,0,0,-1
3,8,10,0,1,-1
3,7,10,0,2,-1
3,6,10,0,3,-1
3,5,10,0,2,999
3,5,10,0,2,999
