Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
0,5,2,0,0,-1
0,5,3,0,1,-1
0,5,4,0,2,-1
1,6,4,0,3,-1
1,7,4,0,4,-1
2,7,3,0,3,-1
1,8,3,1,3,-1
2,8,2,2,3,-1
2,8,1,2,2,-1
1,9,1,1,2,-1
2,9,0,2,2,-1
3,8,0,2,3,-1
1,9,0,2,2,-1
0,9,1,2,3,-1
3,8,1,2,2,-1
0,8,2,2,3,-1
2,8,1,2,2,-1
1,9,1,2,3,-1
2,9,0,2,2,-1
1,10,0,1,2,-1
0,10,1,2,2,-1
0,10,2,1,2,-1
3,9,2,2,2,-1
2,9,1,2,3,-1
1,10,1,1,3,-1
3,9,1,1,4,-1
2,9,0,1,5,-1
3,8,0,3,5,-1
1,9,0,4,4,-1
3,8,0,5,4,-1
1,9,0,5,3,-1
1,10,0,4,3,-1
3,9,0,5,3,-1
1,10,0,6,3,-1
3,9,0,7,3,-1
0,9,1,7,2,-1
2,9,0,7,1,-1
3,8,0,8,0,-1001
3,8,0,8,0,-1001
