X,Y
3,6
4,6
4,5
4,4
4,5
4,4
2,2
3,2
3,3
4,3
5,3
7,9
7,8
7,7
7,8
7,7
6,5
5,5
5,6
5,5
5,4
6,4
6,3
6,4
7,4
8,4
7,4
7,5
7,6
8,1
7,1
8,1
1,6
1,7
0,7
1,7
1,6
0,6
0,7
2,6
2,7
2,8
