Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-805.1823237364478,0,9,27.296882152557373,-1010.0
-844.9255213532653,1,7,20.431740045547485,-1008.0
-930.7118593749999,2,3,13.821544885635376,-1004.0
-886.7329613183592,3,5,21.909651041030884,-1006.0
-664.8875248098508,4,17,47.72843790054321,-1018.0
-930.7118593749999,5,3,13.41337513923645,-1004.0
-767.4014465019607,6,11,28.933714866638184,-1012.0
-930.7118593749999,7,3,13.25498914718628,-1004.0
-844.9255213532653,8,7,23.687594890594482,-1008.0
-844.9255213532653,9,7,24.92158603668213,-1008.0
-865.5646372854002,10,6,18.67406702041626,-1007.0
-930.7118593749999,11,3,12.728780031204224,-1004.0
-886.7329613183592,12,5,19.757302045822144,-1006.0
-930.7118593749999,13,3,10.563968181610107,-1004.0
-886.7329613183592,14,5,18.969985008239746,-1006.0
-844.9255213532653,15,7,20.736843824386597,-1008.0
-930.7118593749999,16,3,13.5950448513031,-1004.0
-930.7118593749999,17,3,13.878592014312744,-1004.0
-886.7329613183592,18,5,16.06716799736023,-1006.0
-908.4440628906249,19,4,17.370540857315063,-1005.0
-930.7118593749999,20,3,13.543619871139526,-1004.0
-886.7329613183592,21,5,18.469231128692627,-1006.0
-930.7118593749999,22,3,12.400554895401001,-1004.0
-930.7118593749999,23,3,13.03279709815979,-1004.0
-930.7118593749999,24,3,15.108598947525024,-1004.0
