Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
3,5,0,0,0,-1
1,6,0,0,1,-1
1,7,0,1,1,-1
0,7,1,0,1,-1
2,7,0,0,2,-1
1,8,0,0,1,-1
0,8,1,0,0,-1
0,8,2,1,0,-1
1,9,2,1,1,-1
1,10,2,1,2,-1
0,10,3,2,2,-1
3,9,3,3,2,-1
0,9,4,2,2,-1
0,9,5,3,2,-1
0,9,6,5,2,-1
0,9,7,6,2,-1
2,9,6,5,2,-1
0,9,7,6,2,-1
3,8,7,5,2,-1
1,9,7,6,2,-1
2,9,6,5,2,-1
0,9,7,6,2,-1
1,10,7,5,2,-1
0,10,8,4,2,-1
3,9,8,3,2,-1
1,10,8,2,2,-1
2,10,7,3,2,-1
2,10,6,4,2,-1
2,10,5,5,2,-1
0,10,6,6,2,-1
0,10,7,5,2,-1
0,10,8,5,1,-1
3,9,8,6,1,-1
3,8,8,5,1,-1
3,7,8,6,1,-1
0,7,9,6,2,-1
3,6,9,5,2,-1
3,5,9,5,3,-1
0,5,10,5,4,999
0,5,10,5,4,999
